-1221664672 function calls (-1221699469 primitive calls) in 3181.945 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       15    0.000    0.000    0.000    0.000 typing.py:1072(_generic_init_subclass)
       25    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:71(add_newdoc_for_scalar_type)
      503    0.000    0.000    0.000    0.000 _inspect.py:13(ismethod)
        1    0.000    0.000    0.000    0.000 planarity.py:1(<module>)
       44    0.000    0.000    0.000    0.000 results.py:554(copy)
      464    0.000    0.000    0.000    0.000 typing.py:1539(__eq__)
       43    0.000    0.000    0.000    0.000 ipaddress.py:1886(__init__)
      199    0.000    0.000    0.000    0.000 _compiler.py:465(_get_charset_prefix)
      222    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
    347/1    0.000    0.000    0.000    0.000 __config__.py:19(_cleanup)
      103    0.000    0.000    0.000    0.000 _parser.py:305(_class_escape)
        1    0.000    0.000    0.000    0.000 _nested_sequence.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ExifTags.py:305(GPS)
       18    0.000    0.000    0.000    0.000 transforms.py:56(_make_str_method)
       24    0.000    0.000    0.000    0.000 dviread.py:184(decorate)
        1    0.000    0.000    0.000    0.000 broadcasting.py:1(<module>)
       14    0.000    0.000    0.000    0.000 typing.py:1489(copy_with)
       19    0.000    0.000    0.000    0.000 artist.py:24(_prevent_rasterization)
     1879    0.000    0.000    0.000    0.000 __init__.py:864(<lambda>)
        1    0.000    0.000    0.000    0.000 ticker.py:2268(LogLocator)
       76    0.000    0.000    0.000    0.000 <frozen genericpath>:133(_splitext)
      758    0.000    0.000    0.000    0.000 backends.py:1465(_make_doc)
       30    0.000    0.000    0.000    0.000 _inspect.py:140(formatargspec)
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
       30    0.000    0.000    0.000    0.000 ipaddress.py:1282(__init__)
        1    0.000    0.000    0.000    0.000 graphml.py:1(<module>)
      802    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
      584    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        3    0.000    0.000    0.000    0.000 _fontconfig_pattern.py:57(comma_separated)
       11    0.000    0.000    0.000    0.000 core.py:1705(__call__)
      793    0.000    0.000    0.000    0.000 {function RcParams.__getitem__ at 0x000001D6B279DA80}
        1    0.000    0.000    0.000    0.000 _legacy.py:1(<module>)
       49    0.000    0.000    0.000    0.000 functools.py:479(lru_cache)
        2    0.000    0.000    0.000    0.000 kcomponents.py:1(<module>)
      919    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        1    0.000    0.000    0.000    0.000 _cm_listed.py:1(<module>)
        1    0.000    0.000    0.000    0.000 coreviews.py:1(<module>)
        1    0.000    0.000    0.000    0.000 generators.py:1(<module>)
        1    0.000    0.000    0.000    0.000 errors.py:1(<module>)
       18    0.000    0.000    0.000    0.000 __init__.py:226(_from_iter)
      170    0.000    0.000    0.000    0.000 colors.py:783(__copy__)
        1    0.000    0.000    0.000    0.000 isoparser.py:42(isoparser)
        1    0.000    0.000    0.000    0.000 binary.py:1(<module>)
        8    0.000    0.000    0.000    0.000 core.py:585(_setResultsName)
        1    0.000    0.000    0.000    0.000 similarity.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:2116(IdentityTransform)
       23    0.000    0.000    0.000    0.000 core.py:5165(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method nt.mkdir}
        1    0.000    0.000    0.000    0.000 _globals.py:65(_CopyMode)
      106    0.000    0.000    0.000    0.000 _parser.py:442(_uniq)
        1    0.000    0.000    0.000    0.000 _meta.py:8(PackageMetadata)
       76    0.000    0.000    0.000    0.000 __init__.py:457(_replace)
       19    0.000    0.000    0.000    0.000 dataclasses.py:760(_get_field)
       18    0.000    0.000    0.000    0.000 __init__.py:416(by_key)
        1    0.000    0.000    0.000    0.000 geo.py:344(MollweideTransform)
       82    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
      164    0.000    0.000    0.000    0.000 rcsetup.py:151(validate_bool)
      169    0.000    0.000    0.000    0.000 core.py:2383(__new__)
        1    0.000    0.000    0.000    0.000 geo.py:297(HammerTransform)
      222    0.000    0.000    0.000    0.000 transforms.py:1339(<genexpr>)
        1    0.000    0.000    0.000    0.000 smallworld.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:91(_delvewheel_patch_1_6_0)
       32    0.000    0.000    0.000    0.000 enum.py:1018(_find_new_)
        8    0.000    0.000    0.000    0.000 getlimits.py:487(__new__)
      490    0.000    0.000    0.000    0.000 typing.py:911(__eq__)
        1    0.000    0.000    0.000    0.000 distance_regular.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legend_handler.py:1(<module>)
        1    0.000    0.000    0.000    0.000 geo.py:416(LambertTransform)
        1    0.000    0.000    0.000    0.000 adjlist.py:1(<module>)
       78    0.000    0.000    0.000    0.000 util.py:113(set_)
       32    0.000    0.000    0.000    0.000 <frozen _collections_abc>:974(update)
        1    0.000    0.000    0.000    0.000 gridspec.py:1(<module>)
      147    0.000    0.000    0.000    0.000 TiffTags.py:35(__new__)
        1    0.000    0.000    0.000    0.000 group.py:1(<module>)
        1    0.000    0.000    0.000    0.000 graph6.py:1(<module>)
        1    0.000    0.000    0.000    0.000 convert.py:1(<module>)
        1    0.000    0.000    0.000    0.000 basic.py:1(<module>)
       14    0.000    0.000    0.000    0.000 hashlib.py:126(__get_openssl_constructor)
        1    0.000    0.000    0.000    0.000 lattice.py:1(<module>)
       38    0.000    0.000    0.000    0.000 __init__.py:675(joinpath)
      773    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
      503    0.000    0.000    0.000    0.000 _inspect.py:26(isfunction)
        1    0.000    0.000    0.000    0.000 tokenize.py:313(detect_encoding)
      183    0.000    0.000    0.000    0.000 textwrap.py:482(prefixed_lines)
       42    0.000    0.000    0.000    0.000 getlimits.py:91(_float_to_float)
        1    0.000    0.000    0.000    0.000 deprecation.py:1(<module>)
        5    0.000    0.000    0.000    0.000 configs.py:94(__setattr__)
        1    0.000    0.000    0.000    0.000 _encoded_words.py:1(<module>)
       65    0.000    0.000    0.000    0.000 results.py:449(__iadd__)
       20    0.000    0.000    0.000    0.000 colors.py:1201(reversed)
        2    0.000    0.000    0.000    0.000 {method 'close' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.000    0.000 axis.py:43(Tick)
       20    0.000    0.000    0.000    0.000 ipaddress.py:1183(_ip_int_from_string)
        1    0.000    0.000    0.000    0.000 bridges.py:1(<module>)
        1    0.000    0.000    0.000    0.000 generic.py:1(<module>)
        1    0.000    0.000    0.000    0.000 algebraicconnectivity.py:1(<module>)
      448    0.000    0.000    0.000    0.000 colors.py:355(<genexpr>)
        7    0.000    0.000    0.000    0.000 core.py:5840(__add__)
        1    0.000    0.000    0.000    0.000 biconnected.py:1(<module>)
        1    0.000    0.000    0.000    0.000 laplacianmatrix.py:1(<module>)
        1    0.000    0.000    0.000    0.000 function_base.py:1(<module>)
      698    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(__init__)
       26    0.000    0.000    0.000    0.000 core.py:944(__init__)
       40    0.000    0.000    0.000    0.000 colors.py:1161(__init__)
        1    0.000    0.000    0.000    0.000 depth_first_search.py:1(<module>)
        1    0.000    0.000    0.000    0.000 joint_degree_seq.py:1(<module>)
        1    0.000    0.000    0.000    0.000 quality.py:1(<module>)
       81    0.000    0.000    0.000    0.000 typing.py:937(_is_unpacked_typevartuple)
        2    0.000    0.000    0.000    0.000 typing.py:2802(__new__)
        1    0.000    0.000    0.000    0.000 bisect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:456(DebugActions)
       34    0.000    0.000    0.000    0.000 <frozen ntpath>:350(expanduser)
      484    0.000    0.000    0.000    0.000 _inspect.py:41(iscode)
        5    0.000    0.000    0.000    0.000 configs.py:227(_check_config)
      222    0.000    0.000    0.000    0.000 _parser.py:946(fix_flags)
        1    0.000    0.000    0.000    0.000 asteroidal.py:1(<module>)
        3    0.000    0.000    0.000    0.000 <frozen os>:688(__setitem__)
        1    0.000    0.000    0.000    0.000 transforms.py:2348(CompositeGenericTransform)
        1    0.000    0.000    0.000    0.000 subgraph_alg.py:1(<module>)
      201    0.000    0.000    0.000    0.000 inspect.py:2005(_signature_get_user_defined_method)
      424    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
        1    0.000    0.000    0.000    0.000 unweighted.py:1(<module>)
        1    0.000    0.000    0.000    0.000 shlex.py:1(<module>)
       76    0.000    0.000    0.000    0.000 _collections.py:28(parse)
       44    0.000    0.000    0.000    0.000 core.py:3063(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 edge_kcomponents.py:1(<module>)
      144    0.000    0.000    0.000    0.000 solver.py:8(__read_line)
        1    0.000    0.000    0.000    0.000 numbers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 equitable_coloring.py:1(<module>)
      448    0.000    0.000    0.000    0.000 {built-in method numpy.asanyarray}
        1    0.000    0.000    0.000    0.000 geo.py:386(InvertedMollweideTransform)
        3    0.000    0.000    0.000    0.000 pathlib.py:1198(home)
      617    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1152(__init__)
       50    0.000    0.000    0.000    0.000 _internal.py:889(_ufunc_doc_signature_formatter)
        1    0.000    0.000    0.000    0.000 connected.py:1(<module>)
      222    0.000    0.000    0.000    0.000 transforms.py:1345(<genexpr>)
        1    0.000    0.000    0.000    0.000 _endian.py:1(<module>)
      318    0.000    0.000    0.000    0.000 rcsetup.py:906(_convert_validator_spec)
        1    0.000    0.000    0.000    0.000 geo.py:456(InvertedLambertTransform)
        1    0.000    0.000    0.000    0.000 geo.py:272(InvertedAitoffTransform)
        1    0.000    0.000    0.000    0.000 base64.py:1(<module>)
        1    0.000    0.000    0.000    0.000 geo.py:316(InvertedHammerTransform)
        3    0.000    0.000    0.000    0.000 getlimits.py:543(_init)
      595    0.000    0.000    0.000    0.000 _parser.py:168(__setitem__)
        1    0.000    0.000    0.000    0.000 patches.py:3152(ArrowStyle)
       13    0.000    0.000    0.000    0.000 core.py:8527(__init__)
       67    0.000    0.000    0.000    0.000 inspect.py:2123(_signature_is_builtin)
        1    0.000    0.000    0.000    0.000 transforms.py:211(BboxBase)
       73    0.000    0.000    0.000    0.000 numerictypes.py:470(issubdtype)
      160    0.000    0.000    0.000    0.000 _shape_base_impl.py:618(_column_stack_dispatcher)
        2    0.000    0.000    0.000    0.000 tokenize.py:337(read_or_stop)
       98    0.000    0.000    0.000    0.000 decorators.py:316(py_random_state)
      320    0.000    0.000    0.000    0.000 __init__.py:798(__iter__)
        1    0.000    0.000    0.000    0.000 communicability_alg.py:1(<module>)
       29    0.000    0.000    0.000    0.000 <frozen os>:680(__getitem__)
        1    0.000    0.000    0.000    0.000 structuralholes.py:1(<module>)
        2    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 euler.py:1(<module>)
      804    0.000    0.000    0.000    0.000 inspect.py:3075(parameters)
        1    0.000    0.000    0.000    0.000 pathlib.py:292(PurePath)
        1    0.000    0.000    0.000    0.000 pagerank_alg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:4120(FancyArrowPatch)
      166    0.000    0.000    0.000    0.000 pathlib.py:1165(__new__)
        1    0.000    0.000    0.000    0.000 core.py:4481(ParseElementEnhance)
       36    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
        1    0.000    0.000    0.000    0.000 coding.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _collections.py:1(<module>)
      130    0.000    0.000    0.000    0.000 colors.py:979(__init__)
        1    0.000    0.000    0.000    0.000 social.py:1(<module>)
       12    0.000    0.000    0.000    0.000 functools.py:651(cache)
        1    0.000    0.000    0.000    0.000 _parser.py:58(_timelex)
        1    0.000    0.000    0.000    0.000 isomorph.py:1(<module>)
        1    0.000    0.000    0.000    0.000 datetime.py:1(<module>)
       34    0.000    0.000    0.000    0.000 numeric.py:143(ones)
        1    0.000    0.000    0.000    0.000 texmanager.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:106(_delvewheel_patch_1_6_0)
       76    0.000    0.000    0.000    0.000 __init__.py:228(matches)
        1    0.000    0.000    0.000    0.000 ExifTags.py:360(LightSource)
        1    0.000    0.000    0.000    0.000 trophic.py:1(<module>)
        2    0.000    0.000    0.000    0.000 centrality.py:1(<module>)
        1    0.000    0.000    0.000    0.000 graphical.py:1(<module>)
        1    0.000    0.000    0.000    0.000 struct.py:1(<module>)
        1    0.000    0.000    0.000    0.000 simple_paths.py:1(<module>)
      130    0.000    0.000    0.000    0.000 pathlib.py:429(_format_parsed_parts)
        4    0.000    0.000    0.000    0.000 functools.py:852(register)
       13    0.000    0.000    0.000    0.000 core.py:8532(getdoc)
        1    0.000    0.000    0.000    0.000 _stride_tricks_impl.py:1(<module>)
       28    0.000    0.000    0.000    0.000 ipaddress.py:1617(_ip_int_from_string)
        1    0.000    0.000    0.000    0.000 intersection.py:1(<module>)
        1    0.000    0.000    0.000    0.000 axis.py:581(Axis)
        1    0.000    0.000    0.000    0.000 tree_isomorphism.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _exceptions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 line.py:1(<module>)
        1    0.000    0.000    0.000    0.000 unicode.py:121(pyparsing_unicode)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
       18    0.000    0.000    0.000    0.000 core.py:1020(__init__)
        1    0.000    0.000    0.000    0.000 cytoscape.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _iotools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dense.py:1(<module>)
        1    0.000    0.000    0.000    0.000 regular.py:1(<module>)
        1    0.000    0.000    0.000    0.000 richclub.py:1(<module>)
        1    0.000    0.000    0.000    0.000 getlimits.py:1(<module>)
        1    0.000    0.000    0.000    0.000 spectrum.py:1(<module>)
      225    0.000    0.000    0.000    0.000 socket.py:79(<lambda>)
       78    0.000    0.000    0.000    0.000 util.py:110(get)
        1    0.000    0.000    0.000    0.000 lines.py:216(Line2D)
        1    0.000    0.000    0.000    0.000 unicode.py:99(identbodychars)
        1    0.000    0.000    0.000    0.000 greedy_coloring.py:1(<module>)
      227    0.000    0.000    0.000    0.000 socket.py:89(<lambda>)
      228    0.000    0.000    0.000    0.000 socket.py:94(<lambda>)
        1    0.000    0.000    0.000    0.000 wiener.py:1(<module>)
        1    0.000    0.000    0.000    0.000 treewidth.py:1(<module>)
        3    0.000    0.000    0.000    0.000 pathlib.py:1399(expanduser)
      226    0.000    0.000    0.000    0.000 socket.py:84(<lambda>)
        3    0.000    0.000    0.000    0.000 {built-in method nt.putenv}
      936    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
       44    0.000    0.000    0.000    0.000 core.py:3946(<genexpr>)
        1    0.000    0.000    0.000    0.000 exceptions.py:27(ParseBaseException)
        1    0.000    0.000    0.000    0.000 degree_alg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:1303(Arrow)
        1    0.000    0.000    0.000    0.000 swap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 stoerwagner.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mycielski.py:1(<module>)
        1    0.000    0.000    0.000    0.000 multiline_adjlist.py:1(<module>)
       47    0.000    0.000    0.000    0.000 ipaddress.py:533(_split_addr_prefix)
        1    0.000    0.000    0.000    0.000 mincost.py:1(<module>)
      496    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1569(<genexpr>)
       18    0.000    0.000    0.000    0.000 arrayprint.py:1647(_array_str_implementation)
        1    0.000    0.000    0.000    0.000 tempfile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 records.py:1(<module>)
        6    0.000    0.000    0.000    0.000 abc.py:41(_register)
        1    0.000    0.000    0.000    0.000 label_propagation.py:1(<module>)
      121    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        1    0.000    0.000    0.000    0.000 pairs.py:1(<module>)
      241    0.000    0.000    0.000    0.000 {built-in method time.time}
        4    0.000    0.000    0.000    0.000 dataclasses.py:1183(_add_slots)
        1    0.000    0.000    0.000    0.000 table.py:37(Cell)
      617    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1177(get_filename)
        1    0.000    0.000    0.000    0.000 weakly_connected.py:1(<module>)
      768    0.000    0.000    0.000    0.000 inspect.py:2786(default)
       36    0.000    0.000    0.000    0.000 dataclasses.py:701(_is_type)
        2    0.000    0.000    0.000    0.000 dataclasses.py:882(_hash_add)
       76    0.000    0.000    0.000    0.000 __init__.py:314(_from_text)
       51    0.000    0.000    0.000    0.000 colors.py:401(<genexpr>)
        1    0.000    0.000    0.000    0.000 exception.py:1(<module>)
        4    0.000    0.000    0.000    0.000 colors.py:1721(_make_norm_from_scale)
        1    0.000    0.000    0.000    0.000 abc.py:62(Traversable)
      328    0.000    0.000    0.000    0.000 typing.py:1574(__eq__)
        1    0.000    0.000    0.000    0.000 reciprocity.py:1(<module>)
       28    0.000    0.000    0.000    0.000 pathlib.py:618(stem)
       80    0.000    0.000    0.000    0.000 ipaddress.py:1209(_parse_octet)
        1    0.000    0.000    0.000    0.000 core.py:5352(Forward)
       27    0.000    0.000    0.000    0.000 __init__.py:1428(_fixupParents)
        1    0.000    0.000    0.000    0.000 recognition.py:1(<module>)
        2    0.000    0.000    0.000    0.000 dataclasses.py:675(_hash_fn)
        1    0.000    0.000    0.000    0.000 results.py:34(ParseResults)
        1    0.000    0.000    0.000    0.000 _histograms_impl.py:1(<module>)
       30    0.000    0.000    0.000    0.000 rcsetup.py:63(__init__)
        1    0.000    0.000    0.000    0.000 heaps.py:1(<module>)
      276    0.000    0.000    0.000    0.000 helpers.py:211(<lambda>)
        1    0.000    0.000    0.000    0.000 internet_as_graphs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 attracting.py:1(<module>)
        1    0.000    0.000    0.000    0.000 astar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_tools.py:29(Cursors)
        1    0.000    0.000    0.000    0.000 bezier.py:1(<module>)
       19    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:662(spec_from_loader)
        1    0.000    0.000    0.000    0.000 efficiency_measures.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:4908(_MultipleMatch)
        1    0.000    0.000    0.000    0.000 louvain.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _adapters.py:19(Message)
      685    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:653(has_location)
        1    0.000    0.000    0.000    0.000 core.py:238(reload_library)
        1    0.000    0.000    0.000    0.000 spectral_graph_forge.py:1(<module>)
      617    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:985(create_module)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1180(AnnotationBbox)
        1    0.000    0.000    0.000    0.000 closeness.py:1(<module>)
        1    0.000    0.000    0.000    0.000 gzip.py:1(<module>)
        1    0.000    0.000    0.000    0.000 modularitymatrix.py:1(<module>)
       18    0.000    0.000    0.000    0.000 arrayprint.py:522(wrapper)
       35    0.000    0.000    0.000    0.000 _parser.py:267(getuntil)
      154    0.000    0.000    0.000    0.000 core.py:792(preParse)
       22    0.000    0.000    0.000    0.000 core.py:1013(reset_cache)
        1    0.000    0.000    0.000    0.000 hatch.py:1(<module>)
        7    0.000    0.000    0.000    0.000 enum.py:1528(__or__)
        1    0.000    0.000    0.000    0.000 pajek.py:1(<module>)
        1    0.000    0.000    0.000    0.000 digraph.py:1(<module>)
        1    0.000    0.000    0.000    0.000 edmondskarp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 calendar.py:58(Month)
        1    0.000    0.000    0.000    0.000 stochastic.py:1(<module>)
        1    0.000    0.000    0.000    0.000 quoprimime.py:1(<module>)
        1    0.000    0.000    0.000    0.000 betweenness_subset.py:1(<module>)
        1    0.000    0.000    0.000    0.000 reaching.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
       33    0.000    0.000    0.000    0.000 contextlib.py:287(helper)
        1    0.000    0.000    0.000    0.000 flow_matrix.py:1(<module>)
        4    0.000    0.000    0.000    0.000 ast.py:56(literal_eval)
       10    0.000    0.000    0.000    0.000 _text.py:79(__hash__)
       18    0.000    0.000    0.000    0.000 __init__.py:150(__init__)
        1    0.000    0.000    0.000    0.000 duplication.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hits_alg.py:1(<module>)
       35    0.000    0.000    0.000    0.000 dataclasses.py:864(_set_new_attribute)
        1    0.000    0.000    0.000    0.000 patches.py:3873(FancyBboxPatch)
      160    0.000    0.000    0.000    0.000 shape_base.py:207(_arrays_for_stack_dispatcher)
        2    0.000    0.000    0.000    0.000 __init__.py:685(zip_children)
        1    0.000    0.000    0.000    0.000 core.py:5051(__init__)
        1    0.000    0.000    0.000    0.000 maxcut.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:198(update_user_library)
      338    0.000    0.000    0.000    0.000 {built-in method numpy._core._multiarray_umath.add_docstring}
        1    0.000    0.000    0.000    0.000 function.py:1(<module>)
        1    0.000    0.000    0.000    0.000 contour.py:671(ContourSet)
        1    0.000    0.000    0.000    0.000 transforms.py:1773(AffineBase)
       61    0.000    0.000    0.000    0.000 results.py:210(__getitem__)
       12    0.000    0.000    0.000    0.000 small.py:44(_raise_on_directed)
        1    0.000    0.000    0.000    0.000 nx_pydot.py:1(<module>)
      156    0.000    0.000    0.000    0.000 core.py:1982(__hash__)
        2    0.000    0.000    0.000    0.000 hashlib.py:82(__get_builtin_constructor)
       32    0.000    0.000    0.000    0.000 enum.py:940(_check_for_existing_members_)
        1    0.000    0.000    0.000    0.000 node_classification.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1049(TimerBase)
      222    0.000    0.000    0.000    0.000 _parser.py:73(__init__)
        1    0.000    0.000    0.000    0.000 polynomials.py:1(<module>)
        1    0.000    0.000    0.000    0.000 boundary.py:1(<module>)
        1    0.000    0.000    0.000    0.000 chains.py:1(<module>)
      263    0.000    0.000    0.000    0.000 core.py:3730(<genexpr>)
        2    0.000    0.000    0.000    0.000 __init__.py:255(__init__)
        1    0.000    0.000    0.000    0.000 leda.py:1(<module>)
        1    0.000    0.000    0.000    0.000 graph_hashing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 katz.py:1(<module>)
       76    0.000    0.000    0.000    0.000 __init__.py:196(__init__)
        1    0.000    0.000    0.000    0.000 dominance.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:6672(__new__)
      248    0.000    0.000    0.000    0.000 patches.py:2343(<genexpr>)
       45    0.000    0.000    0.000    0.000 typing.py:300(_unpack_args)
        1    0.000    0.000    0.000    0.000 image.py:1047(NonUniformImage)
        1    0.000    0.000    0.000    0.000 disjoint_paths.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rcsetup.py:36(__getattr__)
        1    0.000    0.000    0.000    0.000 steinertree.py:1(<module>)
        1    0.000    0.000    0.000    0.000 umath.py:1(<module>)
      431    0.000    0.000    0.000    0.000 _compiler.py:426(_get_iscased)
        1    0.000    0.000    0.000    0.000 cbook.py:539(_get_data_path)
        1    0.000    0.000    0.000    0.000 nonisomorphic_trees.py:1(<module>)
        6    0.000    0.000    0.000    0.000 numeric.py:2642(extend_all)
        1    0.000    0.000    0.000    0.000 patches.py:4460(ConnectionPatch)
       76    0.000    0.000    0.000    0.000 __init__.py:447(_make)
        2    0.000    0.000    0.000    0.000 __init__.py:131(make)
      170    0.000    0.000    0.000    0.000 colors.py:689(__init__)
        1    0.000    0.000    0.000    0.000 random_clustered.py:1(<module>)
       76    0.000    0.000    0.000    0.000 __init__.py:224(_for)
      170    0.000    0.000    0.000    0.000 textwrap.py:479(predicate)
       10    0.000    0.000    0.000    0.000 <frozen _collections_abc>:811(__contains__)
        1    0.000    0.000    0.000    0.000 contextvars.py:1(<module>)
        1    0.000    0.000    0.000    0.000 current_flow_betweenness_subset.py:1(<module>)
      205    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
       28    0.000    0.000    0.000    0.000 __init__.py:1497(__init__)
       34    0.000    0.000    0.000    0.000 <frozen os>:754(encodekey)
      244    0.000    0.000    0.000    0.000 _compiler.py:31(_combine_flags)
      152    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        7    0.000    0.000    0.000    0.000 _legacy.py:15(deprecated)
        1    0.000    0.000    0.000    0.000 patches.py:2365(BoxStyle)
        1    0.000    0.000    0.000    0.000 unicode.py:85(identchars)
        1    0.000    0.000    0.000    0.000 current_flow_closeness.py:1(<module>)
      294    0.000    0.000    0.000    0.000 typing.py:1569(_value_and_type_iter)
        1    0.000    0.000    0.000    0.000 networksimplex.py:1(<module>)
      106    0.000    0.000    0.000    0.000 {built-in method fromkeys}
       33    0.000    0.000    0.000    0.000 results.py:219(__setitem__)
        1    0.000    0.000    0.000    0.000 relabel.py:1(<module>)
       97    0.000    0.000    0.000    0.000 rcsetup.py:77(__call__)
        1    0.000    0.000    0.000    0.000 summarization.py:1(<module>)
        1    0.000    0.000    0.000    0.000 harary_graph.py:1(<module>)
        1    0.000    0.000    0.000    0.000 clustering_coefficient.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ego.py:1(<module>)
        8    0.000    0.000    0.000    0.000 dataclasses.py:250(_recursive_repr)
       42    0.000    0.000    0.000    0.000 getlimits.py:24(_fr1)
        1    0.000    0.000    0.000    0.000 random_sequence.py:1(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:73(__init__)
        1    0.000    0.000    0.000    0.000 dominating_set.py:1(<module>)
        1    0.000    0.000    0.000    0.000 nx_agraph.py:1(<module>)
        1    0.000    0.000    0.000    0.000 eigenvector.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _parser.py:569(__init__)
       28    0.000    0.000    0.000    0.000 rcsetup.py:487(_validate_linestyle)
        1    0.000    0.000    0.000    0.000 sudoku.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decorators.py:1256(_inner_deprecate_positional_args)
      130    0.000    0.000    0.000    0.000 unicode.py:105(<genexpr>)
        1    0.000    0.000    0.000    0.000 attrmatrix.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _arraypad_impl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 unary.py:1(<module>)
      146    0.000    0.000    0.000    0.000 numerictypes.py:288(issubclass_)
        1    0.000    0.000    0.000    0.000 einsumfunc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 interval_graph.py:1(<module>)
       11    0.000    0.000    0.000    0.000 rcsetup.py:361(_validate_cmap)
        1    0.000    0.000    0.000    0.000 _docstring.py:1(<module>)
       19    0.000    0.000    0.000    0.000 __init__.py:132(check_shape)
        1    0.000    0.000    0.000    0.000 sparsifiers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 multidigraph.py:1(<module>)
        1    0.000    0.000    0.000    0.000 asyn_fluid.py:1(<module>)
        2    0.000    0.000    0.000    0.000 core.py:3849(_setResultsName)
        1    0.000    0.000    0.000    0.000 heapq.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _parser.py:294(__init__)
      112    0.000    0.000    0.000    0.000 dataclasses.py:461(<genexpr>)
       14    0.000    0.000    0.000    0.000 <frozen _collections_abc>:804(get)
       25    0.000    0.000    0.000    0.000 __init__.py:213(__getattr__)
        1    0.000    0.000    0.000    0.000 adjacency.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cursors.py:1(<module>)
        1    0.000    0.000    0.000    0.000 Image.py:155(Transpose)
       47    0.000    0.000    0.000    0.000 rcsetup.py:382(validate_fontsize)
